order_id,date,customer_id,age,gender,city,region,income,category,subcategory,price,quantity,discount_percent,final_amount,payment_method,customer_segment,marketing_campaign,marketing_channel,device_type,shipping_method,satisfaction_rating,returned,acquisition_source,customer_lifetime_value,retention_score,month,year,day_of_week,quarter,season,registration_date,days_since_registration,Average Order Value,revenue_per_customer,discount_amount,gross_revenue,net_revenue,roi,conversion_rate
ORD010079,2023-09-23,CUST00696,61,Female,Minya,Upper Egypt,8507,Toys,Electronic,410,3,14,1057.8,Digital Wallet,Premium,Flash Sale,Outdoor,Desktop,Express,4.4,False,Print Ad,6346.8,91.0,9,2023,Saturday,Q3,Fall,2021-01-06,990,352.59999999999997,0.35472837022132797,57.4,1230,1057.8,17.428571428571427,5
ORD010080,2023-09-14,CUST01007,58,Male,Cairo,Greater Cairo,13782,Automotive,Tools,1816,3,43,3105.36,Credit Card,VIP,Back to School,Social Media,Mobile,Same Day,4.8,False,Social Media,18632.16,97.0,9,2023,Thursday,Q3,Fall,2021-05-17,850,1035.1200000000001,1.0413682092555332,780.88,5448,3105.36,2.9767441860465116,8
ORD010081,2023-11-14,CUST01180,69,Male,Cairo,Greater Cairo,10412,Travel,Accessories,2090,1,0,2090.0,Debit Card,Regular,No Campaign,Print,Tablet,Express,3.2,False,Direct,90288.0,64.0,11,2023,Tuesday,Q4,Fall,2021-12-28,686,2090.0,0.7008718980549966,0.0,2090,2090.0,inf,7
ORD010082,2022-04-13,CUST01277,63,Male,Port Said,Suez Canal,11261,Health,Wellness,974,1,0,974.0,Mobile Payment,Premium,No Campaign,TV,Mobile,Next Day,3.8,False,Influencer,16363.2,55.0,4,2022,Wednesday,Q2,Spring,2021-10-15,180,974.0,0.3266264252179745,0.0,974,974.0,inf,7
ORD010083,2023-12-26,CUST00543,47,Male,Zagazig,Delta,8979,Health,Supplements,863,1,0,863.0,Digital Wallet,Premium,No Campaign,Direct,Mobile,Next Day,4.7,False,Referral,50744.4,87.0,12,2023,Tuesday,Q4,Winter,2021-02-12,1047,863.0,0.28940308517773305,0.0,863,863.0,inf,8
ORD010084,2021-07-01,CUST02416,43,Male,Aswan,Upper Egypt,7200,Health,Pharmacy,894,6,10,4827.6,Gift Card,Regular,Summer Sale,Email,Mobile,Express,4.3,False,Event,156414.24,69.0,7,2021,Thursday,Q3,Summer,2021-06-13,18,804.6,1.618913480885312,89.4,5364,4827.6,53.00000000000001,7
ORD010085,2023-05-20,CUST01064,31,Female,Mansoura,Delta,6228,Electronics,Gaming,6265,1,0,6265.0,Gift Card,Regular,No Campaign,TV,Mobile,Standard,3.5,False,Social Media,308238.0,75.0,5,2023,Saturday,Q2,Spring,2021-04-28,752,6265.0,2.10093896713615,0.0,6265,6265.0,inf,4
ORD010086,2021-08-15,CUST00292,31,Male,Luxor,Upper Egypt,5001,Food,Frozen,102,8,9,742.56,Gift Card,Budget,Summer Sale,Print,Tablet,Express,4.1,False,Influencer,18712.51,58.0,8,2021,Sunday,Q3,Summer,2021-05-20,87,92.82,0.24901408450704224,9.18,816,742.56,79.88888888888889,5
ORD010087,2022-09-18,CUST00561,60,Female,Sohag,Upper Egypt,7430,Home & Garden,Furniture,1432,2,29,2033.44,Cash on Delivery,Budget,Flash Sale,Influencer,Mobile,Express,4.4,False,Email,107365.63,80.0,9,2022,Sunday,Q3,Fall,2021-05-05,501,1016.72,0.6819047619047619,415.28,2864,2033.44,3.8965517241379315,3
ORD010088,2022-08-16,CUST01823,68,Male,Sohag,Upper Egypt,7641,Travel,Luggage,3153,2,0,6306.0,Cash on Delivery,Regular,No Campaign,Email,Tablet,Store Pickup,3.1,False,Influencer,219448.8,61.0,8,2022,Tuesday,Q3,Summer,2021-12-18,241,3153.0,2.114688128772636,0.0,6306,6306.0,inf,6
ORD010089,2023-05-05,CUST02303,21,Male,Mansoura,Delta,3367,Clothing,Mens,960,3,0,2880.0,Buy Now Pay Later,Budget,No Campaign,Affiliate,Mobile,Standard,3.1,False,Organic Search,138240.0,54.0,5,2023,Friday,Q2,Spring,2021-01-28,827,960.0,0.96579476861167,0.0,2880,2880.0,inf,5
ORD010090,2021-04-09,CUST01633,38,Male,Sharm El Sheikh,Red Sea,5749,Food,Beverages,40,1,19,-32.4,Credit Card,Budget,Ramadan,Print,Mobile,Standard,3.6,True,Event,-349.92,67.0,4,2021,Friday,Q2,Spring,2021-01-17,82,-32.4,-0.010865191146881286,7.6,40,-32.4,-5.2631578947368425,7
ORD010091,2022-02-22,CUST01364,35,Male,Minya,Upper Egypt,6883,Electronics,Laptops,4834,2,0,9668.0,Buy Now Pay Later,Budget,No Campaign,Social Media,Desktop,Store Pickup,4.0,False,Paid Search,336446.4,72.0,2,2022,Tuesday,Q1,Winter,2021-06-14,253,4834.0,3.2421193829644532,0.0,9668,9668.0,inf,4
ORD010092,2023-02-04,CUST02555,52,Male,Ismailia,Suez Canal,10029,Automotive,Parts,221,1,0,221.0,Debit Card,Regular,No Campaign,Mobile App,Desktop,Store Pickup,3.0,False,Partnership,12729.6,58.0,2,2023,Saturday,Q1,Winter,2021-05-31,614,221.0,0.07411133467471495,0.0,221,221.0,inf,5
ORD010093,2023-04-23,CUST00287,62,Female,Zagazig,Delta,6114,Health,Wellness,154,3,0,462.0,Credit Card,Regular,No Campaign,Email,Mobile,Store Pickup,4.0,False,Organic Search,554.4,71.0,4,2023,Sunday,Q2,Spring,2021-08-18,613,154.0,0.15492957746478872,0.0,462,462.0,inf,5
ORD010094,2023-10-12,CUST00387,34,Male,Sohag,Upper Egypt,6550,Electronics,Tablets,2808,1,0,2808.0,Mobile Payment,Regular,No Campaign,Referral,Mobile,Standard,3.3,False,Email,144892.8,54.0,10,2023,Thursday,Q4,Fall,2021-05-06,889,2808.0,0.9416498993963782,0.0,2808,2808.0,inf,6
ORD010095,2023-03-14,CUST00641,25,Female,Minya,Upper Egypt,6255,Clothing,Accessories,198,1,38,-122.76,Mobile Payment,Regular,Mother Day,Email,Mobile,Store Pickup,4.4,True,Email,-5597.86,86.0,3,2023,Tuesday,Q1,Spring,2021-05-25,658,-122.76,-0.041167002012072434,75.24,198,-122.76,-2.6315789473684212,5
ORD010096,2022-03-20,CUST01808,68,Female,Ismailia,Suez Canal,10332,Food,International,241,2,8,443.44,Cash on Delivery,Regular,Spring Sale,Outdoor,Desktop,Express,3.3,False,Social Media,16495.97,41.0,3,2022,Sunday,Q1,Spring,2021-03-09,376,221.72,0.14870556673373575,19.28,482,443.44,21.999999999999996,7
ORD010097,2023-06-20,CUST01375,24,Female,Damanhur,Delta,5957,Sports,Apparel,1372,2,0,-2744.0,Credit Card,Budget,No Campaign,Affiliate,Tablet,Store Pickup,3.0,True,Social Media,-32928.0,44.0,6,2023,Tuesday,Q2,Summer,2021-04-01,810,-1372.0,-0.92018779342723,0.0,2744,-2744.0,-inf,11
ORD010098,2022-10-05,CUST01137,67,Female,Minya,Upper Egypt,6541,Home & Garden,Appliance,412,1,0,412.0,Debit Card,Regular,No Campaign,Radio,Tablet,Standard,3.5,False,Social Media,8404.8,52.0,10,2022,Wednesday,Q4,Fall,2021-03-17,567,412.0,0.1381623071763917,0.0,412,412.0,inf,4
ORD010099,2023-10-27,CUST01346,22,Female,Sharm El Sheikh,Red Sea,6665,Electronics,Tablets,1297,1,18,1063.54,Credit Card,Regular,Flash Sale,Email,Desktop,Express,3.7,False,Influencer,54878.66,68.0,10,2023,Friday,Q4,Fall,2021-12-01,695,1063.54,0.3566532528504359,233.46,1297,1063.54,3.555555555555555,6
ORD010100,2021-09-06,CUST02655,35,Female,Sharm El Sheikh,Red Sea,10259,Home & Garden,Furniture,535,3,27,1171.65,Credit Card,Premium,Back to School,Direct,Mobile,Same Day,4.0,False,Partnership,5623.92,84.0,9,2021,Monday,Q3,Fall,2021-03-14,176,390.55,0.3929074446680081,144.45,1605,1171.65,7.111111111111112,5
ORD010101,2023-04-15,CUST01026,18,Male,Sohag,Upper Egypt,3070,Health,Personal Care,960,2,0,1920.0,Digital Wallet,Budget,No Campaign,Social Media,Tablet,Store Pickup,3.9,False,Paid Search,103680.0,57.0,4,2023,Saturday,Q2,Spring,2021-11-08,523,960.0,0.6438631790744467,0.0,1920,1920.0,inf,8
ORD010102,2024-01-08,CUST01308,28,Female,Mansoura,Delta,5060,Home & Garden,Appliance,2814,3,0,8442.0,Buy Now Pay Later,Budget,No Campaign,Search Engine,Mobile,Standard,3.6,False,Print Ad,182347.2,50.0,1,2024,Monday,Q1,Winter,2021-02-15,1057,2814.0,2.8309859154929575,0.0,8442,8442.0,inf,1
ORD010103,2023-11-26,CUST01543,30,Female,Tanta,Delta,5885,Health,Fitness,335,7,39,1430.45,Buy Now Pay Later,Regular,Holiday Special,Affiliate,Mobile,Store Pickup,4.3,False,TV Ad,56645.82,88.0,11,2023,Sunday,Q4,Fall,2021-11-28,728,204.35,0.47969483568075116,130.65,2345,1430.45,9.948717948717947,9
ORD010104,2023-12-30,CUST01570,32,Female,Luxor,Upper Egypt,5196,Electronics,Gaming,3402,2,11,6055.56,Digital Wallet,Budget,Holiday Special,Referral,Voice Assistant,Store Pickup,4.1,False,Print Ad,268866.86,59.0,12,2023,Saturday,Q4,Winter,2021-08-11,871,3027.78,2.0307042253521126,374.22,6804,6055.56,15.181818181818182,9
ORD010105,2023-08-26,CUST01472,22,Male,Sohag,Upper Egypt,6670,Toys,Dolls,130,1,11,115.7,Mobile Payment,Budget,Summer Sale,Mobile App,Mobile,Store Pickup,4.0,False,Direct,2776.8,84.0,8,2023,Saturday,Q3,Summer,2021-06-23,794,115.7,0.038799463447350774,14.3,130,115.7,7.090909090909091,4
ORD010106,2023-06-18,CUST02305,42,Male,Sohag,Upper Egypt,9900,Books,Children,44,1,45,24.2,Credit Card,Premium,Flash Sale,Influencer,Mobile,Express,4.0,False,TV Ad,551.76,58.0,6,2023,Sunday,Q2,Summer,2021-05-24,755,24.2,0.008115358819584171,19.8,44,24.2,0.22222222222222215,4
ORD010107,2023-04-21,CUST01912,18,Female,Alexandria,Alexandria,8416,Sports,Apparel,216,1,0,216.0,Credit Card,Premium,No Campaign,Mobile App,Desktop,Express,3.8,False,Organic Search,1555.2,61.0,4,2023,Friday,Q2,Spring,2021-09-06,592,216.0,0.07243460764587525,0.0,216,216.0,inf,5
ORD010108,2023-08-15,CUST02126,19,Male,Zagazig,Delta,7306,Books,Educational,280,1,29,198.8,Mobile Payment,Regular,Summer Sale,Print,Mobile,Express,4.4,False,Direct,6679.68,65.0,8,2023,Tuesday,Q3,Summer,2021-05-05,832,198.8,0.06666666666666667,81.2,280,198.8,1.4482758620689655,7
ORD010109,2021-06-11,CUST02435,41,Female,Ismailia,Suez Canal,5551,Travel,Electronics,2834,3,33,5696.34,Buy Now Pay Later,Budget,Summer Sale,Influencer,Smart TV,Express,4.2,False,Direct,252917.5,72.0,6,2021,Friday,Q2,Summer,2021-03-28,75,1898.78,1.910241448692153,935.22,8502,5696.34,5.090909090909091,7
ORD010110,2022-08-27,CUST00824,21,Female,Alexandria,Alexandria,10408,Electronics,Cameras,2121,1,0,2121.0,Buy Now Pay Later,Regular,No Campaign,Referral,Mobile,Express,3.9,False,Organic Search,5090.4,82.0,8,2022,Saturday,Q3,Summer,2021-12-20,250,2121.0,0.7112676056338029,0.0,2121,2121.0,inf,7
ORD010111,2023-07-22,CUST02254,55,Male,Minya,Upper Egypt,6459,Travel,Guides,1365,1,0,1365.0,Debit Card,Budget,No Campaign,Influencer,Mobile,Standard,3.5,False,Email,32760.0,47.0,7,2023,Saturday,Q3,Summer,2021-01-23,910,1365.0,0.45774647887323944,0.0,1365,1365.0,inf,5
ORD010112,2023-08-26,CUST00638,58,Male,Damanhur,Delta,7084,Books,Religion,84,2,0,168.0,Debit Card,Regular,No Campaign,Referral,Tablet,Standard,4.0,False,Referral,2822.4,62.0,8,2023,Saturday,Q3,Summer,2021-01-14,954,84.0,0.056338028169014086,0.0,168,168.0,inf,7
ORD010113,2023-08-05,CUST00699,42,Male,Minya,Upper Egypt,9158,Books,Religion,212,4,37,534.24,Digital Wallet,Premium,Summer Sale,Mobile App,Tablet,Same Day,4.0,False,Organic Search,23079.17,59.0,8,2023,Saturday,Q3,Summer,2021-10-07,667,133.56,0.1791549295774648,78.44,848,534.24,5.810810810810811,9
ORD010114,2023-10-13,CUST00043,21,Male,Alexandria,Alexandria,6879,Software,Gaming,210,4,7,781.2,Buy Now Pay Later,Budget,Flash Sale,TV,Mobile,Express,3.8,False,Event,7499.52,77.0,10,2023,Friday,Q4,Fall,2021-03-09,948,195.3,0.26197183098591553,14.7,840,781.2,52.142857142857146,8
ORD010115,2022-09-01,CUST02253,44,Female,Port Said,Suez Canal,6954,Beauty,Mens Grooming,783,8,0,6264.0,Buy Now Pay Later,Regular,No Campaign,TV,Mobile,Store Pickup,3.1,False,Affiliate,345772.8,56.0,9,2022,Thursday,Q3,Fall,2021-02-05,573,783.0,2.1006036217303823,0.0,6264,6264.0,inf,4
ORD010116,2023-10-25,CUST02267,25,Female,Aswan,Upper Egypt,4187,Travel,Luggage,1642,3,27,-3595.98,Credit Card,First-time,Back to School,Influencer,Mobile,Express,3.6,True,Referral,-202813.27,48.0,10,2023,Wednesday,Q4,Fall,2021-02-25,972,-1198.66,-1.2058953722334005,443.34,4926,-3595.98,-9.111111111111112,7
ORD010117,2023-03-25,CUST02293,53,Male,Zagazig,Delta,9795,Beauty,Makeup,66,1,0,66.0,Credit Card,Premium,No Campaign,Affiliate,Mobile,Express,3.9,False,Print Ad,396.0,58.0,3,2023,Saturday,Q1,Spring,2021-02-03,780,66.0,0.022132796780684104,0.0,66,66.0,inf,8
ORD010118,2023-10-30,CUST00597,63,Male,Port Said,Suez Canal,9403,Travel,Gear,1070,3,12,2824.8,Credit Card,Premium,Back to School,Radio,Voice Assistant,Same Day,4.0,False,Print Ad,33897.6,70.0,10,2023,Monday,Q4,Fall,2021-08-10,811,941.6,0.9472837022132797,128.4,3210,2824.8,21.0,6
ORD010119,2021-12-15,CUST02447,23,Male,Minya,Upper Egypt,6877,Electronics,Cameras,10627,1,0,10627.0,Mobile Payment,Budget,No Campaign,Social Media,Mobile,Store Pickup,3.1,False,TV Ad,38257.2,43.0,12,2021,Wednesday,Q4,Winter,2021-11-28,17,10627.0,3.5637156270959087,0.0,10627,10627.0,inf,3
ORD010120,2023-07-25,CUST02221,18,Female,Mansoura,Delta,3605,Clothing,Womens,230,3,32,469.2,Credit Card,Budget,Summer Sale,Mobile App,Mobile,Express,4.4,False,Email,4504.32,67.0,7,2023,Tuesday,Q3,Summer,2021-11-22,610,156.4,0.1573440643863179,73.6,690,469.2,5.375000000000001,2
ORD010121,2023-11-29,CUST02016,53,Male,Giza,Greater Cairo,15933,Home & Garden,Appliance,1743,3,19,4235.49,Digital Wallet,Premium,Black Friday,Direct,Mobile,Next Day,3.9,False,Direct,96569.17,56.0,11,2023,Wednesday,Q4,Fall,2021-01-17,1046,1411.83,1.4203521126760563,331.17,5229,4235.49,11.789473684210526,12
ORD010122,2022-04-22,CUST01539,52,Male,Luxor,Upper Egypt,8105,Books,Fiction,273,1,0,273.0,Credit Card,Premium,No Campaign,TV,Mobile,Same Day,3.8,False,Organic Search,6552.0,53.0,4,2022,Friday,Q2,Spring,2021-07-28,268,273.0,0.09154929577464789,0.0,273,273.0,inf,5
ORD010123,2022-06-22,CUST02896,45,Female,Sohag,Upper Egypt,7483,Software,Education,245,1,0,245.0,Digital Wallet,Regular,No Campaign,Referral,Desktop,Store Pickup,3.1,False,Referral,2646.0,44.0,6,2022,Wednesday,Q2,Summer,2021-02-01,506,245.0,0.08215962441314555,0.0,245,245.0,inf,4
ORD010124,2021-08-18,CUST01160,66,Male,Giza,Greater Cairo,12931,Books,Non-Fiction,494,4,24,1501.76,Digital Wallet,VIP,Summer Sale,Email,Desktop,Express,4.9,False,Referral,34240.13,96.0,8,2021,Wednesday,Q3,Summer,2021-07-30,19,375.44,0.5036083165660631,118.56,1976,1501.76,11.666666666666666,4
ORD010125,2021-08-30,CUST01807,42,Female,Minya,Upper Egypt,8130,Health,Personal Care,434,1,0,434.0,Mobile Payment,Premium,No Campaign,Print,Mobile,Next Day,3.7,False,Paid Search,24998.4,72.0,8,2021,Monday,Q3,Summer,2021-05-19,103,434.0,0.14553990610328638,0.0,434,434.0,inf,4
ORD010126,2023-07-12,CUST00716,32,Female,Suez,Suez Canal,8690,Home & Garden,Decor,2187,1,0,2187.0,Mobile Payment,Premium,No Campaign,Social Media,Mobile,Same Day,4.5,False,Print Ad,34117.2,77.0,7,2023,Wednesday,Q3,Summer,2021-01-04,919,2187.0,0.7334004024144869,0.0,2187,2187.0,inf,4
ORD010127,2023-03-26,CUST00948,54,Female,Minya,Upper Egypt,8762,Home & Garden,Furniture,1145,2,22,1786.2,Debit Card,Regular,Spring Sale,Referral,Mobile,Store Pickup,3.7,False,Organic Search,42868.8,57.0,3,2023,Sunday,Q1,Spring,2021-02-10,774,893.1,0.5989939637826962,251.9,2290,1786.2,6.090909090909091,11
ORD010128,2022-01-11,CUST01590,59,Male,Aswan,Upper Egypt,6763,Food,Organic,96,3,35,187.2,Debit Card,Regular,New Year,Email,Mobile,Store Pickup,4.2,False,Event,8760.96,66.0,1,2022,Tuesday,Q1,Winter,2021-01-23,353,62.4,0.06277665995975855,33.6,288,187.2,4.571428571428571,9
ORD010129,2022-02-25,CUST02837,51,Female,Tanta,Delta,10386,Travel,Accessories,1433,2,19,2321.46,Credit Card,Premium,Valentine,Social Media,Mobile,Next Day,4.3,False,Event,25071.77,89.0,2,2022,Friday,Q1,Winter,2021-03-17,345,1160.73,0.7784909456740443,272.27,2866,2321.46,7.526315789473685,4
ORD010130,2021-07-04,CUST02117,69,Female,Tanta,Delta,8633,Home & Garden,Garden,562,1,22,438.36,Debit Card,Regular,Flash Sale,Outdoor,Tablet,Standard,4.1,False,Organic Search,15780.96,73.0,7,2021,Sunday,Q3,Summer,2021-06-29,5,438.36,0.1470020120724346,123.64,562,438.36,2.545454545454546,5
ORD010131,2023-03-12,CUST02987,41,Female,Mansoura,Delta,8516,Toys,Dolls,357,2,17,592.62,Debit Card,Regular,Spring Sale,Referral,Mobile,Store Pickup,4.1,False,TV Ad,33423.77,77.0,3,2023,Sunday,Q1,Spring,2021-06-07,643,296.31,0.1987323943661972,60.69,714,592.62,8.764705882352942,4
ORD010132,2022-08-08,CUST02276,21,Male,Sohag,Upper Egypt,5054,Books,Religion,123,4,35,319.8,Buy Now Pay Later,Budget,Flash Sale,Print,Desktop,Standard,4.5,False,Print Ad,12664.08,82.0,8,2022,Monday,Q3,Summer,2021-11-06,275,79.95,0.10724346076458753,43.05,492,319.8,6.428571428571429,3
ORD010133,2023-12-31,CUST00114,38,Male,Ismailia,Suez Canal,7872,Electronics,Gaming,3681,3,29,7840.53,Mobile Payment,Regular,Holiday Special,Mobile App,Mobile,Standard,4.4,False,Email,75269.09,66.0,12,2023,Sunday,Q4,Winter,2021-06-17,927,2613.5099999999998,2.629285714285714,1067.49,11043,7840.53,6.344827586206897,8
ORD010134,2023-09-12,CUST02207,26,Female,Zagazig,Delta,8631,Home & Garden,Garden,2582,1,28,1859.04,Credit Card,Regular,Back to School,Email,Mobile,Store Pickup,3.5,False,Direct,71387.14,45.0,9,2023,Tuesday,Q3,Fall,2021-11-09,672,1859.04,0.623420523138833,722.96,2582,1859.04,1.5714285714285712,5
ORD010135,2023-01-07,CUST01950,26,Female,Cairo,Greater Cairo,10589,Beauty,Makeup,139,5,34,458.7,Buy Now Pay Later,Regular,New Year,Outdoor,Tablet,Store Pickup,3.4,False,Partnership,25870.68,72.0,1,2023,Saturday,Q1,Winter,2021-07-04,552,91.74,0.15382293762575452,47.26,695,458.7,8.705882352941178,6
ORD010136,2021-09-21,CUST02324,48,Female,Zagazig,Delta,5442,Automotive,Tools,847,3,14,2185.26,Bank Transfer,Regular,Flash Sale,Print,Mobile,Standard,3.9,False,Affiliate,47201.62,82.0,9,2021,Tuesday,Q3,Fall,2021-07-17,66,728.4200000000001,0.7328169014084508,118.58,2541,2185.26,17.42857142857143,7
ORD010137,2022-08-02,CUST00744,55,Male,Minya,Upper Egypt,10883,Books,Non-Fiction,117,2,19,-189.54,Credit Card,Regular,Summer Sale,Mobile App,Mobile,Express,4.4,True,Influencer,-6823.44,79.0,8,2022,Tuesday,Q3,Summer,2021-12-08,237,-94.77,-0.06356136820925554,22.23,234,-189.54,-9.526315789473683,4
ORD010138,2021-05-27,CUST00841,47,Male,Suez,Suez Canal,7823,Books,Children,383,1,0,383.0,Cash on Delivery,Budget,No Campaign,Email,Mobile,Express,3.6,False,Email,17005.2,75.0,5,2021,Thursday,Q2,Spring,2021-05-06,21,383.0,0.12843729040912139,0.0,383,383.0,inf,7
ORD010139,2023-04-27,CUST00942,59,Female,Giza,Greater Cairo,11154,Food,Beverages,23,8,43,104.88,Mobile Payment,Premium,Ramadan,Influencer,Mobile,Express,3.8,False,Email,1258.56,59.0,4,2023,Thursday,Q2,Spring,2021-12-22,491,13.11,0.03517102615694165,9.89,184,104.88,9.604651162790697,5
ORD010140,2021-11-27,CUST00598,70,Male,Cairo,Greater Cairo,10909,Health,Wellness,686,5,36,2195.2,Mobile Payment,Premium,Black Friday,Direct,Mobile,Next Day,5.0,False,TV Ad,115906.56,87.0,11,2021,Saturday,Q4,Fall,2021-10-30,28,439.03999999999996,0.736150234741784,246.96,3430,2195.2,7.8888888888888875,6
ORD010141,2023-12-25,CUST00443,30,Male,Minya,Upper Egypt,6888,Beauty,Hair Care,270,2,28,388.8,Buy Now Pay Later,Regular,Black Friday,Referral,Mobile,Express,3.9,False,Direct,17729.28,72.0,12,2023,Monday,Q4,Winter,2021-09-18,828,194.4,0.13038229376257546,75.6,540,388.8,4.142857142857144,3
ORD010142,2022-07-05,CUST01985,18,Male,Cairo,Greater Cairo,9559,Electronics,Tablets,5031,1,21,3974.49,Mobile Payment,Premium,Summer Sale,Email,Mobile,Express,4.2,False,Affiliate,38155.1,75.0,7,2022,Tuesday,Q3,Summer,2021-07-02,368,3974.49,1.3328269617706237,1056.51,5031,3974.49,2.7619047619047614,8
ORD010143,2023-07-11,CUST00509,30,Male,Sharm El Sheikh,Red Sea,6156,Health,Supplements,342,3,16,861.84,Cryptocurrency,Regular,Flash Sale,Affiliate,Desktop,Store Pickup,4.0,False,Affiliate,33094.66,76.0,7,2023,Tuesday,Q3,Summer,2021-02-19,872,287.28000000000003,0.28901408450704225,54.72,1026,861.84,14.75,9
ORD010144,2021-07-20,CUST01485,45,Female,Tanta,Delta,7611,Books,Technical,338,2,0,676.0,Credit Card,Regular,No Campaign,Search Engine,Tablet,Store Pickup,3.6,False,Social Media,16224.0,61.0,7,2021,Tuesday,Q3,Summer,2021-03-04,138,338.0,0.2266934942991281,0.0,676,676.0,inf,2
ORD010145,2021-06-01,CUST02118,60,Female,Giza,Greater Cairo,10547,Travel,Accessories,2600,2,20,4160.0,Credit Card,Premium,Flash Sale,Search Engine,Tablet,Same Day,4.6,False,Social Media,24960.0,95.0,6,2021,Tuesday,Q2,Summer,2021-03-31,62,2080.0,1.3950368879946344,520.0,5200,4160.0,7.0,3
ORD010146,2021-08-22,CUST02410,29,Female,Alexandria,Alexandria,10383,Clothing,Kids,707,2,5,1343.3,Buy Now Pay Later,Regular,Summer Sale,Referral,Mobile,Store Pickup,3.6,False,Paid Search,1611.96,73.0,8,2021,Sunday,Q3,Summer,2021-08-12,10,671.65,0.4504694835680751,35.35,1414,1343.3,37.0,4
ORD010147,2023-06-03,CUST00633,21,Female,Sohag,Upper Egypt,6881,Software,Productivity,1059,3,32,2160.36,Mobile Payment,Budget,Summer Sale,Affiliate,Mobile,Store Pickup,3.6,False,Referral,23331.89,54.0,6,2023,Saturday,Q2,Summer,2021-02-11,842,720.12,0.7244668008048291,338.88,3177,2160.36,5.375,10
ORD010148,2021-08-09,CUST02973,20,Female,Damanhur,Delta,7749,Software,Education,214,2,19,346.68,Buy Now Pay Later,Regular,Flash Sale,Referral,Desktop,Standard,4.5,False,Affiliate,6656.26,72.0,8,2021,Monday,Q3,Summer,2021-07-30,10,173.34,0.11625754527162978,40.66,428,346.68,7.526315789473684,7
ORD010149,2023-12-19,CUST00366,35,Male,Minya,Upper Egypt,3892,Health,Wellness,167,3,16,420.84,Bank Transfer,Budget,Black Friday,Email,Mobile,Express,3.5,False,Affiliate,21715.34,74.0,12,2023,Tuesday,Q4,Winter,2021-02-01,1051,140.28,0.14112676056338028,26.72,501,420.84,14.75,5
ORD010150,2021-04-20,CUST00295,45,Male,Luxor,Upper Egypt,3489,Books,Fiction,378,1,17,313.74,Mobile Payment,Budget,Spring Sale,Outdoor,Mobile,Express,4.2,False,Social Media,16941.96,82.0,4,2021,Tuesday,Q2,Spring,2021-03-30,21,313.74,0.1052112676056338,64.26,378,313.74,3.8823529411764706,3
ORD010151,2023-12-20,CUST01163,44,Male,Port Said,Suez Canal,8382,Automotive,Care Products,1421,1,0,1421.0,Credit Card,Premium,No Campaign,Outdoor,Desktop,Next Day,4.0,False,Referral,73323.6,56.0,12,2023,Wednesday,Q4,Winter,2021-06-14,919,1421.0,0.4765258215962441,0.0,1421,1421.0,inf,8
ORD010152,2021-10-26,CUST01931,57,Female,Zagazig,Delta,9064,Travel,Guides,1256,1,27,916.88,Mobile Payment,Premium,Flash Sale,Radio,Mobile,Same Day,3.9,False,Affiliate,9902.3,74.0,10,2021,Tuesday,Q4,Fall,2021-10-17,9,916.88,0.30747149564050974,339.12,1256,916.88,1.7037037037037037,8
ORD010153,2022-06-01,CUST00788,54,Male,Minya,Upper Egypt,10406,Home & Garden,Decor,1163,2,37,1465.38,Credit Card,Regular,Flash Sale,Email,Desktop,Express,4.1,False,Partnership,28135.3,74.0,6,2022,Wednesday,Q2,Summer,2021-09-12,262,732.69,0.4914084507042254,430.31,2326,1465.38,2.4054054054054057,7
ORD010154,2023-09-15,CUST00490,56,Male,Sharm El Sheikh,Red Sea,8629,Food,Organic,157,8,0,-1256.0,Cash on Delivery,Regular,No Campaign,Social Media,Mobile,Express,3.4,True,Influencer,-31651.2,59.0,9,2023,Friday,Q3,Fall,2021-06-23,814,-157.0,-0.4211938296445339,0.0,1256,-1256.0,-inf,10
ORD010155,2023-12-20,CUST01193,46,Female,Minya,Upper Egypt,6836,Health,Wellness,541,8,11,3851.92,Mobile Payment,Budget,Black Friday,Direct,Mobile,Express,4.4,False,Print Ad,221870.59,93.0,12,2023,Wednesday,Q4,Winter,2021-01-08,1076,481.49,1.2917236753856471,59.51,4328,3851.92,63.72727272727273,6
